,fov,line,cellID,parentID,frame,tTrans,L,V,Itot,xCM,yCM,orientation,der
60,0,3,75,66,67,-69.3,3.616699,2.295048,1599092.0,17.643203,26.87822,-0.111147,0.045420887802300344
61,0,3,75,66,68,-62.183333,4.097727,2.635076,1810463.0,18.505968,26.797655,-0.137348,0.04456527095516568
62,0,3,75,66,69,-55.05,4.608045,2.924756,2347144.0,18.946584,26.828004,-0.151514,0.04176933593242363
63,0,3,75,66,70,-47.933333,5.181917,3.24726,2641739.0,19.618849,26.774724,-0.14298,0.03740722027290451
64,0,3,75,66,71,-40.8,5.793175,3.463156,2778117.0,20.339413,26.767538,-0.134275,0.034997613265724446
65,0,3,95,93,89,87.583333,2.723624,1.858986,1532598.0,13.801521,27.278972,-0.075886,0.07634594490182922
66,0,3,95,93,90,94.7,3.299391,2.372868,2582802.0,14.716421,33.539862,-0.08123,0.08002647173489279
67,0,3,95,93,91,101.833333,3.935116,2.97509,3053092.0,14.898458,33.507566,-0.057834,0.08530014201400564
68,0,3,95,93,92,108.983333,4.605185,3.620685,3809101.0,15.245563,33.446449,-0.07301,0.08689815073815066
69,0,3,99,95,93,116.116667,2.796937,2.061273,2311883.0,14.427036,33.582905,-0.062509,0.05569738226673376
70,0,3,99,95,94,123.233333,3.244396,2.457566,2643823.0,14.708011,33.54188,-0.066905,0.05502959758705292
71,0,3,99,95,95,130.383333,3.731105,2.854119,3263124.0,15.048278,33.512909,-0.07978,0.05388527169730348
72,0,3,99,95,96,137.516667,4.257345,3.227314,3765844.0,15.320638,33.532253,-0.085006,0.053404496566557755
73,0,3,106,96,94,123.233333,3.218974,2.696412,2773249.0,23.683682,32.959518,-0.087184,0.05065351981351985
74,0,3,106,96,95,130.383333,3.653038,3.043174,3214493.0,25.251681,32.83358,-0.092556,0.05179154950797897
75,0,3,106,96,96,137.516667,4.145633,3.436168,3749226.0,27.043968,32.753141,-0.088096,0.05293223804371593
76,0,3,109,105,97,144.633333,2.281077,1.714231,1838089.0,23.43621,32.98197,-0.06196,0.06421919960568208
77,0,3,109,105,98,151.766667,2.732269,2.079318,2094661.0,24.871103,32.931717,-0.081167,0.08233794200144988
78,0,3,109,105,99,158.9,3.480936,2.723435,2469585.0,26.539792,32.811472,-0.059438,0.11205603327364654
79,0,3,109,105,100,166.033333,4.60859,3.770994,3529464.0,30.75917,26.336665,0.01135,0.12365537961006458
80,0,3,120,107,103,187.433333,1.986977,1.383149,1326992.0,13.958361,27.381888,-0.007581,0.05044275229506998
81,0,3,120,107,104,194.566667,2.419214,1.718682,1724691.0,14.220443,27.390957,-0.066186,0.055030419274990264
82,0,3,120,107,105,201.7,2.879288,2.127091,1981423.0,14.465471,27.380091,-0.0669,0.06590309760956274
83,0,3,120,107,106,208.85,3.426857,2.634684,2652821.0,14.585317,27.403639,-0.068855,0.07573066687819527
84,0,3,120,107,107,215.983333,3.980176,3.249936,3217841.0,15.058723,27.349039,-0.061725,0.07929618750605244
85,0,3,124,108,105,201.7,2.782643,2.297554,2039857.0,20.158805,27.007005,-0.0216,0.07498512820512823
86,0,3,124,108,106,208.85,3.244144,2.796881,2814183.0,21.290862,26.943505,-0.06313,0.07765022351575787
87,0,3,124,108,107,215.983333,3.782185,3.406658,3299842.0,22.711946,26.848194,-0.054097,0.08032154580941807
88,0,3,128,120,108,223.116667,2.325459,1.6029,1716055.0,14.223798,27.410427,-0.074011,0.05165321326962199
89,0,3,128,120,109,230.233333,2.741488,1.958026,2013447.0,14.542282,27.433034,-0.074577,0.05463868226120856
90,0,3,128,120,110,237.366667,3.192078,2.35057,2515775.0,15.05616,27.387519,-0.050643,0.06132897572180479
91,0,3,128,120,111,244.5,3.716727,2.823435,3081754.0,15.107271,27.348461,-0.07404,0.0666623703703704
92,0,3,128,120,112,251.616667,4.272404,3.33144,3600035.0,15.312325,27.314908,-0.065273,0.06828776156861895
93,0,3,129,120,108,223.116667,2.447106,1.917096,2021201.0,16.45262,27.252221,-0.037987,0.07643654111817741
94,0,3,129,120,109,230.233333,2.865086,2.417069,2559439.0,17.261294,27.249994,-0.044479,0.07943487719298248
95,0,3,129,120,110,237.366667,3.35446,3.049043,3070035.0,18.204284,27.200778,-0.057437,0.08242620724988695
96,0,3,132,129,111,244.5,1.946955,1.771917,1869619.0,17.977764,27.201387,-0.02416,0.03842969375036556
97,0,3,132,129,112,251.616667,2.269943,2.021627,2117289.0,18.602755,27.12262,-0.086273,0.04190225703127839
98,0,3,132,129,113,258.733333,2.619211,2.342681,2343653.0,19.444297,27.024443,-0.065844,0.0498911760883691
99,0,3,132,129,114,265.866667,3.022219,2.716888,2867574.0,20.337245,27.058218,-0.060183,0.05716354227811048
100,0,3,132,129,115,273.0,3.449523,3.183859,3335325.0,21.536115,26.954547,-0.083139,0.05993010664263223
101,0,3,134,128,113,258.733333,2.644119,1.881557,2011755.0,14.418331,27.367068,-0.029122,0.06144532136025042
102,0,3,134,128,114,265.866667,3.100671,2.296967,2563944.0,14.5209,27.441704,-0.030037,0.06508829287176894
103,0,3,134,128,115,273.0,3.636289,2.781077,3008463.0,14.804283,27.416086,-0.045777,0.0706865127348079
104,0,3,134,128,116,280.15,4.258015,3.329506,3593961.0,15.138677,27.433177,-0.064664,0.07263720279720298
105,0,3,145,135,117,287.283333,2.18064,1.656423,1814189.0,21.310585,27.047585,-0.020387,0.0521075184946245
106,0,3,145,135,118,294.416667,2.484166,2.003548,2003922.0,22.848688,26.96979,-0.046369,0.05389305263157896
107,0,3,145,135,119,301.533333,2.829941,2.424399,2530044.0,24.279252,26.900904,-0.044382,0.05568276868222654
108,0,3,148,142,121,315.783333,2.658571,1.926741,1998524.0,14.516916,27.532887,-0.062767,0.05866806526806543
109,0,3,148,142,122,322.933333,3.146807,2.316432,2204320.0,14.758493,27.585088,-0.089766,0.0657979121370093
110,0,3,148,142,123,330.066667,3.72439,2.79548,2745655.0,14.974678,27.557276,-0.066019,0.0779262832260215
111,0,3,148,142,124,337.2,4.407079,3.457966,3308693.0,15.368178,27.520999,-0.065286,0.08290815029165817
112,0,3,149,142,121,315.783333,2.534491,2.108689,2199960.0,17.045444,27.387282,-0.044949,0.07523641025641048
113,0,3,149,142,122,322.933333,3.025563,2.627706,2597148.0,17.815421,27.383241,-0.053359,0.0789605641869828
114,0,3,149,142,123,330.066667,3.580322,3.203493,3265597.0,18.523058,27.331423,-0.052528,0.08500763820075623
115,0,3,149,142,124,337.2,4.210826,3.859405,3514909.0,19.599336,27.257598,-0.060925,0.08732185766301524
116,0,3,151,143,121,315.783333,2.310739,2.133384,2118547.0,21.626849,27.09386,-0.039306,0.037364662004662146
117,0,3,151,143,122,322.933333,2.646734,2.39557,2258883.0,23.120068,27.049317,-0.085446,0.038655595239723374
118,0,3,151,143,123,330.066667,2.970464,2.67267,2584447.0,24.668584,26.911563,-0.068144,0.041518124678963896
119,0,3,151,143,124,337.2,3.33379,2.983333,2794983.0,26.597939,26.782746,-0.057955,0.04375494752748981
120,0,3,151,143,125,344.333333,3.669474,3.309752,3151592.0,29.14158,26.636313,-0.063125,0.0444231900301595
121,0,3,153,148,125,344.333333,2.606206,2.002915,1886146.0,17.120281,27.407899,-0.058466,0.084598122934755
122,0,3,153,148,126,351.466667,3.155971,2.584226,2689761.0,18.100064,27.310333,-0.06843,0.08863372319688108
123,0,3,153,148,127,358.583333,3.774803,3.232004,3398151.0,18.607278,27.362388,-0.089995,0.0951748696447768
124,0,3,153,148,128,365.683333,4.444881,3.959451,3964401.0,19.644656,27.270412,-0.09245,0.0976768231611891
125,0,3,155,149,125,344.333333,2.641689,2.112446,2050962.0,22.217723,27.079532,-0.060484,0.08892064589526688
126,0,3,155,149,126,351.466667,3.224197,2.69249,2739331.0,24.178889,26.89472,-0.078334,0.0928321403508772
127,0,3,155,149,127,358.583333,3.93515,3.435304,3333196.0,25.909428,26.88099,-0.054254,0.09675279594873953
128,0,3,164,153,129,372.816667,2.608703,2.238543,2268452.0,19.630992,27.236079,-0.076656,0.05071770966910622
129,0,3,164,153,130,379.933333,3.023908,2.583132,2479452.0,20.803734,27.217589,-0.001281,0.05421352046783627
130,0,3,164,153,131,387.066667,3.499903,2.976777,2845466.0,22.2342,27.108511,-0.040696,0.060035843172189504
131,0,3,164,153,132,394.216667,4.039289,3.456996,3337590.0,23.799376,27.011222,-0.035203,0.06236508158508179
132,0,3,172,163,134,408.466667,3.292115,2.447927,2371942.0,20.909721,27.273834,-0.036065,0.0841774805690406
133,0,3,172,163,135,415.6,3.824541,3.005563,2839916.0,21.940705,27.228247,-0.070366,0.0871795835130644
134,0,3,172,163,136,422.733333,4.443075,3.691689,3697563.0,23.385669,27.132865,-0.055343,0.09018168645708823
135,0,3,175,170,137,429.866667,2.200359,1.847677,1937287.0,16.45985,27.52585,-0.107426,0.03701724472043198
136,0,3,175,170,138,437.0,2.595225,2.099272,2330380.0,16.961125,27.596795,-0.02532,0.03789070270517305
137,0,3,175,170,139,444.133333,3.060953,2.388251,2506515.0,17.436898,27.546926,-0.11485,0.03876416068991412
138,0,3,181,171,138,437.0,3.056902,2.791382,2787187.0,22.201518,27.211893,0.008517,0.04438131048510802
139,0,3,181,171,139,444.133333,3.440198,3.080283,3074485.0,23.399643,27.156484,-0.05177,0.04816933688077878
140,0,3,181,171,140,451.266667,3.878322,3.452241,3602085.0,24.574839,27.114299,-0.018516,0.05380481182699042
141,0,3,181,171,141,458.4,4.382604,3.875584,4061214.0,26.020416,27.045835,-0.047669,0.05565226116755119
142,0,3,182,175,140,451.266667,1.690876,0.99635,1140827.0,17.028812,27.656471,0.029515,0.03181593606616526
143,0,3,182,175,141,458.4,1.929401,1.211361,1315771.0,17.500978,27.547472,-0.028187,0.03342886114575319
144,0,3,182,175,142,465.55,2.186853,1.4622,1552999.0,18.097169,27.568006,-0.01124,0.03681833354431473
145,0,3,182,175,143,472.683333,2.473889,1.735973,2006503.0,18.756299,27.562432,0.017404,0.04017195042865818
146,0,3,182,175,144,479.816667,2.782521,2.037778,2271790.0,19.509372,27.476154,0.005698,0.0422567475992857
147,0,3,182,175,145,486.95,3.118426,2.353866,2501683.0,20.298271,27.458804,-0.011375,0.04264546495574175
148,0,3,182,175,146,494.083333,3.486999,2.655354,2995822.0,21.169711,27.369089,-0.023197,0.04251853492788818
149,0,3,183,175,140,451.266667,1.831367,1.284533,1451764.0,18.637411,27.562257,0.083353,0.025800001205607555
150,0,3,183,175,141,458.4,1.974286,1.470464,1573268.0,19.350667,27.489979,0.021696,0.02584830865456958
151,0,3,183,175,142,465.55,2.155992,1.650722,1748835.0,20.193555,27.414941,-0.154389,0.02587299943694276
152,0,3,183,175,143,472.683333,2.349863,1.841904,1988857.0,21.005326,27.328733,-0.085076,0.025057000972188475
153,0,3,183,175,144,479.816667,2.597182,2.01874,2198675.0,22.059148,27.296539,-0.106333,0.023401375361857792
154,0,3,183,175,145,486.95,2.869838,2.176773,2356510.0,23.130382,27.213291,-0.089464,0.021714735351848168
155,0,3,183,175,146,494.083333,3.172802,2.32797,2562354.0,24.399803,27.111427,-0.075673,0.020427277452891537
156,0,3,183,175,147,501.2,3.521978,2.463074,2788371.0,25.964408,27.02548,-0.067337,0.01996218659210855
157,0,3,190,174,143,472.683333,2.399254,2.052452,2155879.0,14.710441,27.768296,-0.069222,0.0343612117419428
158,0,3,190,174,144,479.816667,2.765072,2.287038,2641575.0,14.900341,27.743674,-0.038923,0.03483908797104934
159,0,3,190,174,145,486.95,3.176702,2.553196,2805657.0,15.095119,27.780303,-0.018808,0.03505717453538205
160,0,3,190,174,146,494.083333,3.616849,2.797711,3318687.0,15.349557,27.750468,-0.041808,0.034797384803616216
161,0,3,191,174,143,472.683333,1.736042,1.356483,1515873.0,16.684396,27.679577,0.027797,0.03148242696425916
162,0,3,191,174,144,479.816667,2.002372,1.576498,1780833.0,17.210405,27.628593,0.031504,0.03236644005374364
163,0,3,191,174,145,486.95,2.257244,1.810192,2112022.0,17.671325,27.600795,0.081096,0.03302299738944438
164,0,3,191,174,146,494.083333,2.515089,2.063483,2399029.0,18.292321,27.552632,0.059727,0.03209478535845791
165,0,3,191,174,147,501.2,2.777713,2.27483,2645510.0,19.052725,27.479484,-0.134497,0.03326525593819939
166,0,3,191,174,148,508.333333,3.042635,2.499769,2833048.0,19.858846,27.404907,-0.11281,0.036543735060177586
167,0,3,191,174,149,515.466667,3.347725,2.803283,2901720.0,20.621898,27.335875,-0.060264,0.040722225661625026
168,0,3,191,174,150,522.6,3.722217,3.061358,3349093.0,21.608738,27.356621,-0.070733,0.04670297793331485
169,0,3,191,174,151,529.733333,4.225697,3.463248,3975876.0,22.670363,27.27427,-0.05473,0.04991522604183173
170,0,3,194,190,147,501.2,2.103455,1.723779,1925480.0,14.648724,27.788237,-0.018459,0.03819939430838294
171,0,3,194,190,148,508.333333,2.390198,1.999227,2386459.0,14.843208,27.749145,-0.027899,0.03878883086941972
172,0,3,194,190,149,515.466667,2.708371,2.265798,2391353.0,14.919923,27.742882,-0.032175,0.040700170388625175
173,0,3,194,190,150,522.6,3.068898,2.569433,2790277.0,15.143407,27.769175,-0.062921,0.042547128156407904
174,0,3,194,190,151,529.733333,3.469559,2.884172,3347287.0,15.342913,27.779961,-0.045411,0.04307218269807713
175,0,3,195,190,147,501.2,2.144559,1.69302,1929965.0,16.665852,27.609485,-0.041884,0.04271257208937254
176,0,3,195,190,148,508.333333,2.469281,1.973538,2182045.0,17.189269,27.57893,-0.020185,0.04647658769914501
177,0,3,195,190,149,515.466667,2.813845,2.326551,2664751.0,17.680148,27.561496,-0.023737,0.05568345664290973
178,0,3,195,190,150,522.6,3.20649,2.744004,3077557.0,18.258565,27.555843,-0.068041,0.0644989516121006
179,0,3,195,190,151,529.733333,3.61945,3.276271,3863947.0,18.830829,27.541116,-0.030645,0.06787159195661653
180,0,3,196,182,147,501.2,1.984028,1.591641,1750509.0,21.368536,27.339394,-0.035432,0.041630843066861885
181,0,3,196,182,148,508.333333,2.292532,1.876502,1963242.0,22.45137,27.235967,-0.104132,0.04408181361179551
182,0,3,196,182,149,515.466667,2.622017,2.19768,2346736.0,23.461946,27.215643,-0.05062,0.05001580620419961
183,0,3,196,182,150,522.6,2.998856,2.575337,2667320.0,24.832701,27.144399,-0.048227,0.05537940289934909
184,0,3,196,182,151,529.733333,3.398354,3.010621,3336044.0,26.425921,27.052994,-0.048325,0.05725997671515989
185,0,3,200,194,152,536.85,2.166407,1.622959,1978224.0,14.753753,27.794475,-0.007231,0.049821310739313625
186,0,3,200,194,153,543.983333,2.491662,1.959458,2200162.0,14.935495,27.762038,-0.045972,0.05379784921033068
187,0,3,200,194,154,551.116667,2.826093,2.352636,2593328.0,15.11542,27.795764,-0.060267,0.06035614654113681
188,0,3,200,194,155,558.266667,3.174922,2.840438,3077690.0,15.282467,27.799227,-0.056182,0.0629318881118883
189,0,3,201,194,152,536.85,2.099997,1.519316,1745991.0,16.775202,27.657376,-0.023169,0.05567486241471324
190,0,3,201,194,153,543.983333,2.425348,1.883391,2167718.0,17.38169,27.588456,-0.066483,0.06214159512130235
191,0,3,201,194,154,551.116667,2.816098,2.346683,2497655.0,17.939741,27.593306,-0.081057,0.07267201527785241
192,0,3,201,194,155,558.266667,3.281726,2.954462,3268659.0,18.448219,27.593884,-0.065344,0.07672623154623179
193,0,3,202,195,152,536.85,2.174123,1.898924,2169874.0,18.842028,27.543765,-0.061511,0.041301917817846624
194,0,3,202,195,153,543.983333,2.480066,2.187161,2372114.0,19.765939,27.445978,-0.044503,0.04294110491570629
195,0,3,202,195,154,551.116667,2.797139,2.494548,2719528.0,20.687175,27.431674,-0.068409,0.046450743326556895
196,0,3,202,195,155,558.266667,3.154748,2.846559,3212745.0,21.585556,27.384993,-0.060822,0.04916268142504748
197,0,3,202,195,156,565.383333,3.520692,3.212938,3728983.0,22.674561,27.271417,-0.070543,0.0500124897227416
198,0,3,203,195,152,536.85,2.01964,1.792388,1988215.0,20.87225,27.413825,-0.013927,0.027625889141396683
199,0,3,203,195,153,543.983333,2.284027,1.942206,2110263.0,22.013811,27.30453,0.014646,0.03309767835441564
200,0,3,203,195,154,551.116667,2.589592,2.233764,2367790.0,23.319404,27.260664,-0.025887,0.046557537046452414
201,0,3,203,195,155,558.266667,2.936037,2.570528,2779778.0,24.505165,27.194408,-0.057628,0.060536739588944295
202,0,3,203,195,156,565.383333,3.341043,3.128239,3508882.0,26.047293,27.057567,-0.086792,0.06657464063670843
203,0,3,204,191,152,536.85,2.441906,1.837029,1962037.0,23.070442,27.266604,0.000667,0.047872058311778494
204,0,3,204,191,153,543.983333,2.892797,2.158858,2598541.0,24.50473,27.135539,-0.012325,0.0492499754848137
205,0,3,204,191,154,551.116667,3.426944,2.539662,2689214.0,26.240282,27.075031,-0.032024,0.05062789246468297
206,0,3,210,200,156,565.383333,1.770678,1.429651,1775448.0,14.627026,27.810091,-5.1e-05,0.03215149232229045
207,0,3,210,200,157,572.516667,1.980775,1.662466,1968276.0,14.835473,27.832009,-0.085347,0.033022456646170886
208,0,3,210,200,158,579.666667,2.241108,1.884878,2168058.0,15.015358,27.763873,-0.092232,0.035205806604051045
209,0,3,210,200,159,586.8,2.520423,2.160089,2453334.0,15.178075,27.765341,-0.079157,0.03851178355800999
210,0,3,210,200,160,593.933333,2.85015,2.424153,2848135.0,15.357327,27.758192,-0.058618,0.0423650042022712
211,0,3,210,200,161,601.066667,3.21271,2.766262,3268230.0,15.513444,27.756717,-0.059313,0.04422973453027692
212,0,3,211,200,156,565.383333,1.889479,1.436874,1735918.0,16.378786,27.672209,-0.078816,0.041454155004284676
213,0,3,211,200,157,572.516667,2.187564,1.718672,2145096.0,16.856906,27.682158,-0.089862,0.0441616393234553
214,0,3,211,200,158,579.666667,2.521568,2.042195,2369828.0,17.30119,27.624295,-0.064482,0.050594340607673045
215,0,3,211,200,159,586.8,2.906569,2.428173,2702888.0,17.810564,27.624046,-0.073802,0.05623153689555473
216,0,3,211,200,160,593.933333,3.341852,2.869886,3316174.0,18.390307,27.582301,-0.070276,0.058128486620749646
217,0,3,213,201,156,565.383333,2.014487,1.560011,1898233.0,20.007828,27.440841,0.075633,0.03289532402847444
218,0,3,213,201,157,572.516667,2.262665,1.795487,2207261.0,21.12079,27.397602,-0.015992,0.03359993619914734
219,0,3,213,201,158,579.666667,2.545086,2.028495,2302347.0,22.15739,27.312786,-0.05236,0.03471458916746101
220,0,3,213,201,159,586.8,2.83615,2.296631,2545857.0,23.347939,27.267013,-0.066992,0.03571072683314234
221,0,3,213,201,160,593.933333,3.166726,2.534952,3032261.0,24.812876,27.15572,-0.051517,0.03730714606499372
222,0,3,213,201,161,601.066667,3.500631,2.822753,3397580.0,26.421719,27.047925,-0.047453,0.03832007256960154
223,0,4,33,26,41,-254.766667,2.809451,1.639373,1443285.0,14.867375,40.327519,-0.096868,0.003698504327242576
224,0,4,33,26,42,-247.633333,3.0206,1.63424,1420152.0,14.485393,40.226893,-0.05832,0.006766534109816182
225,0,4,33,26,43,-240.5,3.259682,1.723654,1541000.0,14.465745,40.283796,0.001117,0.013653152247551262
226,0,4,33,26,44,-233.366667,3.517688,1.818317,1625521.0,14.668626,40.194415,-0.006429,0.02043133908649517
227,0,4,33,26,45,-226.233333,3.816295,2.027396,1700487.0,14.793527,40.199809,-0.004775,0.02339093758547825
228,0,4,45,40,48,-204.833333,1.783342,1.01284,809751.0,18.598631,39.817978,0.00825,0.028545468623619952
229,0,4,45,40,49,-197.7,2.060724,1.203082,1016093.0,19.017008,39.688216,-0.022374,0.030850546612953854
230,0,4,45,40,50,-190.566667,2.377017,1.433471,1035670.0,19.840239,39.630407,0.001657,0.036400663739340706
231,0,4,45,40,51,-183.433333,2.741858,1.708988,1312804.0,20.847076,39.606739,0.070121,0.0415236828304436
232,0,4,45,40,52,-176.3,3.150076,2.045379,1524193.0,21.71885,39.52263,0.064188,0.04340166350267384
233,0,4,54,43,53,-169.15,2.212843,0.737494,587714.0,16.273884,39.919458,0.037794,0.03787025583745871
234,0,4,54,43,54,-162.033333,2.470782,1.02056,763230.0,16.705006,39.881334,0.007037,0.037187157894736846
235,0,4,54,43,55,-154.9,2.722364,1.262958,1120766.0,16.905784,39.783015,0.126722,0.036037431590534214
236,0,4,54,43,56,-147.766667,2.976641,1.532271,1311392.0,17.213279,39.784281,0.110989,0.03288242913826097
237,0,4,54,43,57,-140.633333,3.236016,1.763732,1451442.0,17.564568,39.731033,0.091027,0.02849182286308096
238,0,4,54,43,58,-133.483333,3.485392,1.924731,1546165.0,17.939463,39.684839,0.079306,0.02709044519114233
239,0,4,54,43,59,-126.366667,3.743529,2.123024,1663939.0,18.38642,39.642916,0.066457,0.027390322628289474
240,0,4,60,54,60,-119.233333,2.068596,1.006162,839918.0,19.847746,39.632091,0.107221,0.02231109557109556
241,0,4,60,54,61,-112.083333,2.367452,1.165513,951404.0,20.617723,39.556657,0.089367,0.022806434087528075
242,0,4,60,54,62,-104.966667,2.671429,1.325384,1140214.0,20.4379,39.458459,0.131484,0.023291994801819357
243,0,4,60,54,63,-97.833333,3.005709,1.503531,1220072.0,21.201763,39.387017,0.107889,0.02715700698058222
244,0,4,60,54,64,-90.7,3.313815,1.657727,1389389.0,22.167488,39.323677,0.065072,0.040444720939207576
245,0,4,60,54,65,-83.566667,3.666389,2.001597,1519198.0,23.378137,39.19016,0.045112,0.05845123567492118
246,0,4,60,54,66,-76.45,4.066117,2.503255,1526119.0,24.86187,39.060674,-0.045169,0.0805439726127022
247,0,4,60,54,67,-69.3,4.519663,3.077848,2201149.0,26.028459,39.022148,-0.054876,0.10761801234823669
248,0,4,60,54,68,-62.183333,5.053259,4.041356,2874863.0,27.732742,38.886016,-0.064928,0.12442114943967145
249,0,4,60,54,69,-55.05,5.693666,4.996704,3454160.0,29.386085,38.725727,-0.06991,0.12749296761720955
250,0,4,61,53,61,-112.083333,2.169488,1.051318,786058.0,14.153571,39.964669,0.001101,0.01688876036428667
251,0,4,61,53,62,-104.966667,2.379051,1.18023,973697.0,14.199308,40.00808,0.012944,0.01597641325536061
252,0,4,61,53,63,-97.833333,2.563054,1.282981,1061856.0,14.293673,39.975361,0.023297,0.016264926930466408
253,0,4,61,53,64,-90.7,2.792529,1.382455,1116390.0,14.4573,39.9256,-0.014641,0.019226853615654297
254,0,4,61,53,65,-83.566667,3.051991,1.549231,1171080.0,14.616844,39.849809,-0.014775,0.022727745000361003
255,0,4,61,53,66,-76.45,3.319578,1.707068,1220078.0,14.602727,39.766307,0.019702,0.02952837235342927
256,0,4,61,53,67,-69.3,3.673508,1.921926,1457039.0,14.612224,39.828991,-0.006195,0.03833345733673412
257,0,4,61,53,68,-62.183333,4.051832,2.274317,1560756.0,14.747731,39.782685,-0.014881,0.042120919375221215
258,0,4,73,61,69,-55.05,2.236876,1.184284,919242.0,14.054943,39.706147,-0.044333,-0.005887119162195796
259,0,4,73,61,70,-47.933333,2.402585,1.091287,832574.0,13.990124,39.780829,0.052112,-0.0006437816764132346
260,0,4,73,61,71,-40.8,2.625598,1.151591,903250.0,14.125015,39.84591,0.04349,0.009550073135777045
261,0,4,73,61,72,-33.666667,2.891133,1.231352,1043090.0,14.205017,39.768946,0.02606,0.020658450538440485
262,0,4,73,61,73,-26.533333,3.206719,1.429443,1155764.0,14.476995,39.661258,0.012148,0.03110484120240795
263,0,4,73,61,74,-19.4,3.592669,1.701434,1289547.0,14.536687,39.686784,-0.00139,0.036918151180420196
264,0,4,73,61,75,-12.283333,4.034816,1.995921,1420680.0,14.803079,39.684668,-0.01015,0.03843422088462608
265,0,4,74,61,69,-55.05,2.064956,1.091172,824537.0,16.097281,39.672934,0.036901,0.01046782152375545
266,0,4,74,61,70,-47.933333,2.312188,1.136318,990682.0,15.927783,39.598336,0.169547,0.01329784795321638
267,0,4,74,61,71,-40.8,2.565101,1.269514,1075198.0,16.214634,39.613316,0.126408,0.018887975960497315
268,0,4,74,61,72,-33.666667,2.867896,1.406817,1175197.0,16.610884,39.533154,0.126412,0.0250797761533801
269,0,4,74,61,73,-26.533333,3.190116,1.617926,1288297.0,17.230375,39.38809,0.046884,0.02982735478942663
270,0,4,74,61,74,-19.4,3.562844,1.862351,1325886.0,17.679981,39.445107,0.068851,0.031068551007147505
271,0,4,74,61,75,-12.283333,4.034623,2.081198,1421183.0,18.33204,39.456001,0.040988,0.030987064209123574
272,0,4,79,73,76,-5.15,2.167505,1.005879,776354.0,14.104688,39.672112,-0.058159,0.0031047305337362466
273,0,4,79,73,77,1.966667,2.255489,0.984633,745580.0,14.223987,39.767675,-0.072831,0.007640896686159836
274,0,4,79,73,78,9.1,2.497212,1.093411,770810.0,14.301638,39.717732,-0.076214,0.01643464510857638
275,0,4,79,73,79,16.233333,2.773765,1.2229,932564.0,14.451647,39.741408,-0.091251,0.026648135804917844
276,0,4,79,73,80,23.383333,3.089843,1.449664,1094668.0,14.625625,39.803928,-0.010374,0.03823656914239006
277,0,4,79,73,81,30.5,3.499671,1.774052,1279380.0,14.857324,39.794763,-0.010141,0.04743853565326207
278,0,4,79,73,82,37.633333,3.872008,2.154413,1589155.0,15.005504,39.804181,-0.014782,0.0534386741306338
279,0,4,79,73,83,44.783333,4.179669,2.551792,1851249.0,15.231087,39.758243,-0.028723,0.05734906791596231
280,0,4,79,73,84,51.916667,4.436034,2.990521,2327561.0,15.428052,39.709543,-0.052153,0.05877872776051024
281,0,4,81,74,76,-5.15,2.203243,1.040073,794083.0,17.818143,39.423001,0.091632,0.02030013956439627
282,0,4,81,74,77,1.966667,2.347097,1.152885,956371.0,18.85156,39.464896,0.005876,0.023957107212475647
283,0,4,81,74,78,9.1,2.588945,1.360669,987373.0,19.097999,39.501121,-0.19303,0.029601818621061118
284,0,4,81,74,79,16.233333,2.894995,1.599174,1175514.0,19.889729,39.414237,-0.209113,0.03683132546302413
285,0,4,81,74,80,23.383333,3.245304,1.839949,1385533.0,20.882236,39.405356,-0.154427,0.04925932329814085
286,0,4,81,74,81,30.5,3.679925,2.275797,1591252.0,21.5272,39.353314,0.011233,0.06310150554713259
287,0,4,81,74,82,37.633333,4.155125,2.745551,1947528.0,22.582684,39.304605,-0.02543,0.07388961982945366
288,0,4,81,74,83,44.783333,4.576617,3.365018,2540943.0,24.076133,39.191132,-0.072729,0.07808191353228389
289,0,4,114,108,105,201.7,3.565117,2.281431,2540724.0,15.435933,39.982549,-0.055632,0.05156620046620046
290,0,4,114,108,106,208.85,4.096772,2.631772,2718736.0,15.625162,39.982113,-0.074649,0.05291159983457643
291,0,4,114,108,107,215.983333,4.707712,3.037185,3179079.0,16.019077,39.933108,-0.072722,0.0542601427224366
292,0,4,118,115,107,215.983333,2.606948,2.24631,2184978.0,19.563786,39.708746,-0.099027,0.03773172544563306
293,0,4,118,115,108,223.116667,3.011951,2.498559,2453093.0,20.449634,39.60728,-0.035511,0.04059429239766085
294,0,4,118,115,109,230.233333,3.496416,2.80152,2649045.0,21.491571,39.597006,-0.06804,0.04504491228070176
295,0,4,118,115,110,237.366667,4.069429,3.157353,2984914.0,22.683271,39.503786,-0.043037,0.04662256573620865
296,0,4,122,114,108,223.116667,2.895937,1.720221,1775502.0,14.988124,40.033344,-0.031302,0.07181349618861806
297,0,4,122,114,109,230.233333,3.32646,2.203029,2362301.0,15.227614,40.04963,-0.083382,0.07518810916179335
298,0,4,122,114,110,237.366667,3.842231,2.770631,2836403.0,15.46481,40.041266,-0.081689,0.08002824579373254
299,0,4,122,114,111,244.5,4.462525,3.37303,3378702.0,15.851374,39.971719,-0.089322,0.08150165489883135
300,0,4,124,123,111,244.5,2.144399,1.698708,1690663.0,19.032329,39.797397,-0.039998,0.03499746908676955
301,0,4,124,123,112,251.616667,2.460042,1.91288,1711208.0,19.993045,39.665989,-0.077101,0.04194080504154885
